timestamp,device_name,device_type,rated_power,power,hour,dow,is_legal_spike,is_anomaly,anomaly_type
2026-01-27T11:00:00,Холодильник,Кухня,0.8,0.32465874751116003,11,5,0,0,normal
2026-01-27T12:00:00,Холодильник,Кухня,0.8,0.4399358747469903,12,5,0,0,normal
2026-01-27T13:00:00,Холодильник,Кухня,0.8,0.41617554768417087,13,5,0,0,normal
2026-01-27T14:00:00,Холодильник,Кухня,0.8,0.42284457445961177,14,5,0,0,normal
2026-01-27T15:00:00,Холодильник,Кухня,0.8,0.6039318892461697,15,5,0,0,normal
2026-01-27T16:00:00,Холодильник,Кухня,0.8,0.3600862010849363,16,5,0,0,normal
2026-01-27T17:00:00,Холодильник,Кухня,0.8,0.5942829254831127,17,5,0,0,normal
2026-01-27T18:00:00,Холодильник,Кухня,0.8,0.6713786425664419,18,5,0,0,normal
2026-01-27T19:00:00,Холодильник,Кухня,0.8,0.4143863461258604,19,5,0,0,normal
2026-01-27T20:00:00,Холодильник,Кухня,0.8,0.7115792716525268,20,5,0,0,normal
2026-01-27T21:00:00,Холодильник,Кухня,0.8,0.5296416413553897,21,5,0,0,normal
2026-01-27T22:00:00,Холодильник,Кухня,0.8,0.5911440696662974,22,5,0,0,normal
2026-01-27T23:00:00,Холодильник,Кухня,0.8,0.5082923169888295,23,5,0,0,normal
2026-01-28T00:00:00,Холодильник,Кухня,0.8,0.250011867523536,0,6,0,0,normal
2026-01-28T01:00:00,Холодильник,Кухня,0.8,0.4301953970050101,1,6,0,0,normal
2026-01-28T02:00:00,Холодильник,Кухня,0.8,0.5233096003916482,2,6,0,0,normal
2026-01-28T03:00:00,Холодильник,Кухня,0.8,0.4332314411257635,3,6,0,0,normal
2026-01-28T04:00:00,Холодильник,Кухня,0.8,0.6070119772592167,4,6,0,0,normal
2026-01-28T05:00:00,Холодильник,Кухня,0.8,0.47245960001632387,5,6,0,0,normal
2026-01-28T06:00:00,Холодильник,Кухня,0.8,0.7171978188723793,6,6,0,0,normal
2026-01-28T07:00:00,Холодильник,Кухня,0.8,0.506515652555904,7,6,0,0,normal
2026-01-28T08:00:00,Холодильник,Кухня,0.8,0.3719861930518965,8,6,0,0,normal
2026-01-28T09:00:00,Холодильник,Кухня,0.8,0.46647955646933414,9,6,0,0,normal
2026-01-28T10:00:00,Холодильник,Кухня,0.8,0.5046379736540745,10,6,0,0,normal
2026-01-28T11:00:00,Холодильник,Кухня,0.8,0.3803937595561852,11,6,0,0,normal
2026-01-28T12:00:00,Холодильник,Кухня,0.8,0.4380085701611555,12,6,0,0,normal
2026-01-28T13:00:00,Холодильник,Кухня,0.8,0.4722520305291801,13,6,0,0,normal
2026-01-28T14:00:00,Холодильник,Кухня,0.8,0.3249771679667787,14,6,0,0,normal
2026-01-28T15:00:00,Холодильник,Кухня,0.8,0.6691411688600458,15,6,0,0,normal
2026-01-28T16:00:00,Холодильник,Кухня,0.8,0.6293169153303017,16,6,0,0,normal
2026-01-28T17:00:00,Холодильник,Кухня,0.8,0.5236906005616121,17,6,0,0,normal
2026-01-28T18:00:00,Холодильник,Кухня,0.8,0.5508108813282868,18,6,0,0,normal
2026-01-28T19:00:00,Холодильник,Кухня,0.8,0.6204956139903982,19,6,0,0,normal
2026-01-28T20:00:00,Холодильник,Кухня,0.8,0.621382976824533,20,6,0,0,normal
2026-01-28T21:00:00,Холодильник,Кухня,0.8,0.7333191612933452,21,6,0,0,normal
2026-01-28T22:00:00,Холодильник,Кухня,0.8,0.6418552962549847,22,6,0,0,normal
2026-01-28T23:00:00,Холодильник,Кухня,0.8,0.426419103951581,23,6,0,0,normal
2026-01-29T00:00:00,Холодильник,Кухня,0.8,0.36153288886940105,0,0,0,0,normal
2026-01-29T01:00:00,Холодильник,Кухня,0.8,0.38476771443458796,1,0,0,0,normal
2026-01-29T02:00:00,Холодильник,Кухня,0.8,0.3246259070490856,2,0,0,0,normal
2026-01-29T03:00:00,Холодильник,Кухня,0.8,0.415638597581688,3,0,0,0,normal
2026-01-29T04:00:00,Холодильник,Кухня,0.8,0.556847399292416,4,0,0,0,normal
2026-01-29T05:00:00,Холодильник,Кухня,0.8,0.5827441820041097,5,0,0,0,normal
2026-01-29T06:00:00,Холодильник,Кухня,0.8,0.5224867524321801,6,0,0,0,normal
2026-01-29T07:00:00,Холодильник,Кухня,0.8,0.37394345702572523,7,0,0,0,normal
2026-01-29T08:00:00,Холодильник,Кухня,0.8,0.4927879946026513,8,0,0,0,normal
2026-01-29T09:00:00,Холодильник,Кухня,0.8,0.2746907768283337,9,0,0,0,normal
2026-01-29T10:00:00,Холодильник,Кухня,0.8,0.2883767751843366,10,0,0,0,normal
2026-01-29T11:00:00,Холодильник,Кухня,0.8,0.25805735442866107,11,0,0,0,normal
2026-01-29T12:00:00,Холодильник,Кухня,0.8,0.34464605570779805,12,0,0,0,normal
2026-01-29T13:00:00,Холодильник,Кухня,0.8,0.4148219438858773,13,0,0,0,normal
2026-01-29T14:00:00,Холодильник,Кухня,0.8,0.5293892622079486,14,0,0,0,normal
2026-01-29T15:00:00,Холодильник,Кухня,0.8,0.45343043513594594,15,0,0,0,normal
2026-01-29T16:00:00,Холодильник,Кухня,0.8,0.24828655207880967,16,0,0,0,normal
2026-01-29T17:00:00,Холодильник,Кухня,0.8,0.4298117131136205,17,0,0,0,normal
2026-01-29T18:00:00,Холодильник,Кухня,0.8,0.499536436259181,18,0,0,0,normal
2026-01-29T19:00:00,Холодильник,Кухня,0.8,0.5733971152862074,19,0,0,0,normal
2026-01-29T20:00:00,Холодильник,Кухня,0.8,0.5017223791463343,20,0,0,0,normal
2026-01-29T21:00:00,Холодильник,Кухня,0.8,0.48114651622420046,21,0,0,0,normal
2026-01-29T22:00:00,Холодильник,Кухня,0.8,0.43416773630306493,22,0,0,0,normal
2026-01-29T23:00:00,Холодильник,Кухня,0.8,0.4911445784271178,23,0,0,0,normal
2026-01-30T00:00:00,Холодильник,Кухня,0.8,0.2417775883022829,0,1,0,0,normal
2026-01-30T01:00:00,Холодильник,Кухня,0.8,0.31219230789414903,1,1,0,0,normal
2026-01-30T02:00:00,Холодильник,Кухня,0.8,0.4670291398460199,2,1,0,0,normal
2026-01-30T03:00:00,Холодильник,Кухня,0.8,0.3210027791905334,3,1,0,0,normal
2026-01-30T04:00:00,Холодильник,Кухня,0.8,0.498105386386918,4,1,0,0,normal
2026-01-30T05:00:00,Холодильник,Кухня,0.8,0.48914176983916047,5,1,0,0,normal
2026-01-30T06:00:00,Холодильник,Кухня,0.8,0.3204485732367501,6,1,0,0,normal
2026-01-30T07:00:00,Холодильник,Кухня,0.8,0.3603241445227931,7,1,0,0,normal
2026-01-30T08:00:00,Холодильник,Кухня,0.8,0.5449815891633355,8,1,0,0,normal
2026-01-30T09:00:00,Холодильник,Кухня,0.8,0.2292025386479643,9,1,0,0,normal
2026-01-30T10:00:00,Холодильник,Кухня,0.8,0.2704003984255347,10,1,0,0,normal
2026-01-30T11:00:00,Холодильник,Кухня,0.8,0.3235435459596828,11,1,0,0,normal
2026-01-30T12:00:00,Холодильник,Кухня,0.8,0.38265500426648164,12,1,0,0,normal
2026-01-30T13:00:00,Холодильник,Кухня,0.8,0.5282479329229196,13,1,0,0,normal
2026-01-30T14:00:00,Холодильник,Кухня,0.8,0.3521535117248035,14,1,0,0,normal
2026-01-30T15:00:00,Холодильник,Кухня,0.8,0.4386682901128024,15,1,0,0,normal
2026-01-30T16:00:00,Холодильник,Кухня,0.8,0.4583693618325094,16,1,0,0,normal
2026-01-30T17:00:00,Холодильник,Кухня,0.8,0.34380862964289316,17,1,0,0,normal
2026-01-30T18:00:00,Холодильник,Кухня,0.8,0.37030152107613035,18,1,0,0,normal
2026-01-30T19:00:00,Холодильник,Кухня,0.8,0.477682970402049,19,1,0,0,normal
2026-01-30T20:00:00,Холодильник,Кухня,0.8,0.45580042724426173,20,1,0,0,normal
2026-01-30T21:00:00,Холодильник,Кухня,0.8,0.4954861991983175,21,1,0,0,normal
2026-01-30T22:00:00,Холодильник,Кухня,0.8,0.5434948777913334,22,1,0,0,normal
2026-01-30T23:00:00,Холодильник,Кухня,0.8,0.3924099180538899,23,1,0,0,normal
2026-01-31T00:00:00,Холодильник,Кухня,0.8,0.4402503607581081,0,2,0,0,normal
2026-01-31T01:00:00,Холодильник,Кухня,0.8,0.2028469599194333,1,2,0,0,normal
2026-01-31T02:00:00,Холодильник,Кухня,0.8,0.21404256974122363,2,2,0,0,normal
2026-01-31T03:00:00,Холодильник,Кухня,0.8,0.4575253843211669,3,2,0,0,normal
2026-01-31T04:00:00,Холодильник,Кухня,0.8,0.36894957421702107,4,2,0,0,normal
2026-01-31T05:00:00,Холодильник,Кухня,0.8,0.46433480686700623,5,2,0,0,normal
2026-01-31T06:00:00,Холодильник,Кухня,0.8,0.3378277643300955,6,2,0,0,normal
2026-01-31T07:00:00,Холодильник,Кухня,0.8,0.35257237210400066,7,2,0,0,normal
2026-01-31T08:00:00,Холодильник,Кухня,0.8,0.4907006671296714,8,2,0,0,normal
2026-01-31T09:00:00,Холодильник,Кухня,0.8,0.3400125183271632,9,2,0,0,normal
2026-01-31T10:00:00,Холодильник,Кухня,0.8,0.36152270667602954,10,2,0,0,normal
2026-01-31T11:00:00,Холодильник,Кухня,0.8,0.30507472647849004,11,2,0,0,normal
2026-01-31T12:00:00,Холодильник,Кухня,0.8,0.44435121910452835,12,2,0,0,normal
2026-01-31T13:00:00,Холодильник,Кухня,0.8,0.36744615761093674,13,2,0,0,normal
2026-01-31T14:00:00,Холодильник,Кухня,0.8,0.2398650370096155,14,2,0,0,normal
2026-01-31T15:00:00,Холодильник,Кухня,0.8,0.3513000186876608,15,2,0,0,normal
2026-01-31T16:00:00,Холодильник,Кухня,0.8,0.4384180870945769,16,2,0,0,normal
2026-01-31T17:00:00,Холодильник,Кухня,0.8,0.38253000159917605,17,2,0,0,normal
2026-01-31T18:00:00,Холодильник,Кухня,0.8,0.41188313108428065,18,2,0,0,normal
2026-01-31T19:00:00,Холодильник,Кухня,0.8,0.6030880291693607,19,2,0,0,normal
2026-01-31T20:00:00,Холодильник,Кухня,0.8,0.4881169859503064,20,2,0,0,normal
2026-01-31T21:00:00,Холодильник,Кухня,0.8,0.4167386877873502,21,2,0,0,normal
2026-01-31T22:00:00,Холодильник,Кухня,0.8,0.5306337233665068,22,2,0,0,normal
2026-01-31T23:00:00,Холодильник,Кухня,0.8,0.3658116653142689,23,2,0,0,normal
2026-02-01T00:00:00,Холодильник,Кухня,0.8,0.4065503174187893,0,3,0,0,normal
2026-02-01T01:00:00,Холодильник,Кухня,0.8,0.2328013740364936,1,3,0,0,normal
2026-02-01T02:00:00,Холодильник,Кухня,0.8,0.2272619566441399,2,3,0,0,normal
2026-02-01T03:00:00,Холодильник,Кухня,0.8,0.3026633491040855,3,3,0,0,normal
2026-02-01T04:00:00,Холодильник,Кухня,0.8,0.5775745992890577,4,3,0,1,point_outlier
2026-02-01T05:00:00,Холодильник,Кухня,0.8,0.4516405646132241,5,3,0,1,point_outlier
2026-02-01T06:00:00,Холодильник,Кухня,0.8,0.4332547728122114,6,3,0,1,point_outlier
2026-02-01T07:00:00,Холодильник,Кухня,0.8,0.3988318853469224,7,3,0,0,normal
2026-02-01T08:00:00,Холодильник,Кухня,0.8,0.3926991305251605,8,3,0,0,normal
2026-02-01T09:00:00,Холодильник,Кухня,0.8,0.3548893857161065,9,3,0,0,normal
2026-02-01T10:00:00,Холодильник,Кухня,0.8,0.3734581440060445,10,3,0,0,normal
2026-02-01T11:00:00,Холодильник,Кухня,0.8,0.46359196158824595,11,3,0,0,normal
2026-02-01T12:00:00,Холодильник,Кухня,0.8,0.3265992586263913,12,3,0,0,normal
2026-02-01T13:00:00,Холодильник,Кухня,0.8,0.6081944374476581,13,3,0,0,normal
2026-02-01T14:00:00,Холодильник,Кухня,0.8,0.2866910099960892,14,3,0,0,normal
2026-02-01T15:00:00,Холодильник,Кухня,0.8,0.43186896904728767,15,3,0,0,normal
2026-02-01T16:00:00,Холодильник,Кухня,0.8,0.328624689961953,16,3,0,0,normal
2026-02-01T17:00:00,Холодильник,Кухня,0.8,0.40865873074507275,17,3,0,0,normal
2026-02-01T18:00:00,Холодильник,Кухня,0.8,0.32486223699944383,18,3,0,0,normal
2026-02-01T19:00:00,Холодильник,Кухня,0.8,0.4282547351246747,19,3,0,0,normal
2026-02-01T20:00:00,Холодильник,Кухня,0.8,0.5495169149518842,20,3,0,0,normal
2026-02-01T21:00:00,Холодильник,Кухня,0.8,0.4043000051841935,21,3,0,0,normal
2026-02-01T22:00:00,Холодильник,Кухня,0.8,0.723434582372392,22,3,0,0,normal
2026-02-01T23:00:00,Холодильник,Кухня,0.8,0.5213676490511955,23,3,0,0,normal
2026-02-02T00:00:00,Холодильник,Кухня,0.8,0.4610812867086314,0,4,0,0,normal
2026-02-02T01:00:00,Холодильник,Кухня,0.8,0.3945837339766634,1,4,0,0,normal
2026-02-02T02:00:00,Холодильник,Кухня,0.8,0.37563553211585554,2,4,0,0,normal
2026-02-02T03:00:00,Холодильник,Кухня,0.8,0.3396428449267593,3,4,0,0,normal
2026-02-02T04:00:00,Холодильник,Кухня,0.8,0.4068233510603244,4,4,0,0,normal
2026-02-02T05:00:00,Холодильник,Кухня,0.8,0.40894725920612046,5,4,0,0,normal
2026-02-02T06:00:00,Холодильник,Кухня,0.8,0.38371854795102295,6,4,0,0,normal
2026-02-02T07:00:00,Холодильник,Кухня,0.8,0.4093462721310073,7,4,0,0,normal
2026-02-02T08:00:00,Холодильник,Кухня,0.8,0.5096800734586721,8,4,0,0,normal
2026-02-02T09:00:00,Холодильник,Кухня,0.8,0.372315853632524,9,4,0,0,normal
2026-02-02T10:00:00,Холодильник,Кухня,0.8,0.45149554813565024,10,4,0,0,normal
2026-02-02T11:00:00,Холодильник,Кухня,0.8,0.3821955442714604,11,4,0,0,normal
2026-02-02T12:00:00,Холодильник,Кухня,0.8,0.5203812569621187,12,4,0,0,normal
2026-02-02T13:00:00,Холодильник,Кухня,0.8,0.38635535557423667,13,4,0,0,normal
2026-02-02T14:00:00,Холодильник,Кухня,0.8,0.42686919470385004,14,4,0,0,normal
2026-02-02T15:00:00,Холодильник,Кухня,0.8,0.4149806971741028,15,4,0,0,normal
2026-02-02T16:00:00,Холодильник,Кухня,0.8,0.4721953530380618,16,4,0,0,normal
2026-02-02T17:00:00,Холодильник,Кухня,0.8,0.32067873362974725,17,4,0,0,normal
2026-02-02T18:00:00,Холодильник,Кухня,0.8,0.4845880776668934,18,4,0,0,normal
2026-02-02T19:00:00,Холодильник,Кухня,0.8,0.37793653313174014,19,4,0,0,normal
2026-02-02T20:00:00,Холодильник,Кухня,0.8,0.5203452806646056,20,4,0,0,normal
2026-02-02T21:00:00,Холодильник,Кухня,0.8,0.6370705467946716,21,4,0,0,normal
2026-02-02T22:00:00,Холодильник,Кухня,0.8,0.5042079438133602,22,4,0,0,normal
2026-02-02T23:00:00,Холодильник,Кухня,0.8,0.5289408759289965,23,4,0,0,normal
2026-02-03T00:00:00,Холодильник,Кухня,0.8,0.41238503884800054,0,5,0,0,normal
2026-02-03T01:00:00,Холодильник,Кухня,0.8,0.37463091489571476,1,5,0,0,normal
2026-02-03T02:00:00,Холодильник,Кухня,0.8,0.25325846661057355,2,5,0,0,normal
2026-02-03T03:00:00,Холодильник,Кухня,0.8,0.400212708853384,3,5,0,0,normal
2026-02-03T04:00:00,Холодильник,Кухня,0.8,0.49832821749814626,4,5,0,0,normal
2026-02-03T05:00:00,Холодильник,Кухня,0.8,0.4633914205964392,5,5,0,0,normal
2026-02-03T06:00:00,Холодильник,Кухня,0.8,0.5300675853785227,6,5,0,0,normal
2026-02-03T07:00:00,Холодильник,Кухня,0.8,0.4100190423253197,7,5,0,0,normal
2026-02-03T08:00:00,Холодильник,Кухня,0.8,0.37885795213604645,8,5,0,0,normal
2026-02-03T09:00:00,Холодильник,Кухня,0.8,0.3893757892549496,9,5,0,0,normal
2026-02-03T10:00:00,Холодильник,Кухня,0.8,0.44206479463575926,10,5,0,0,normal
2026-02-03T11:00:00,Холодильник,Кухня,0.8,0.3043138211390104,11,5,0,0,normal
2026-02-03T12:00:00,Холодильник,Кухня,0.8,0.46419285118544956,12,5,0,0,normal
2026-02-03T13:00:00,Холодильник,Кухня,0.8,0.5268824893508389,13,5,0,0,normal
2026-02-03T14:00:00,Холодильник,Кухня,0.8,0.441595645164059,14,5,0,0,normal
2026-02-03T15:00:00,Холодильник,Кухня,0.8,0.39449376233181604,15,5,0,0,normal
2026-02-03T16:00:00,Холодильник,Кухня,0.8,0.2789722056516543,16,5,0,0,normal
2026-02-03T17:00:00,Холодильник,Кухня,0.8,0.41244822249835317,17,5,0,0,normal
2026-02-03T18:00:00,Холодильник,Кухня,0.8,0.4277328820562823,18,5,0,0,normal
2026-02-03T19:00:00,Холодильник,Кухня,0.8,0.5764339741842166,19,5,0,0,normal
2026-02-03T20:00:00,Холодильник,Кухня,0.8,0.556251566248549,20,5,0,0,normal
2026-02-03T21:00:00,Холодильник,Кухня,0.8,0.563525522306313,21,5,0,0,normal
2026-02-03T22:00:00,Холодильник,Кухня,0.8,0.563779689476691,22,5,0,0,normal
2026-02-03T23:00:00,Холодильник,Кухня,0.8,0.4587669449436992,23,5,0,0,normal
2026-02-04T00:00:00,Холодильник,Кухня,0.8,0.5457572635887191,0,6,0,0,normal
2026-02-04T01:00:00,Холодильник,Кухня,0.8,0.36111778465296224,1,6,0,0,normal
2026-02-04T02:00:00,Холодильник,Кухня,0.8,0.36679286582591486,2,6,0,0,normal
2026-02-04T03:00:00,Холодильник,Кухня,0.8,0.3789727460280844,3,6,0,0,normal
2026-02-04T04:00:00,Холодильник,Кухня,0.8,0.49075552312775755,4,6,0,0,normal
2026-02-04T05:00:00,Холодильник,Кухня,0.8,0.4252874874223195,5,6,0,0,normal
2026-02-04T06:00:00,Холодильник,Кухня,0.8,0.6481473249693908,6,6,0,0,normal
2026-02-04T07:00:00,Холодильник,Кухня,0.8,0.3674439228397951,7,6,0,0,normal
2026-02-04T08:00:00,Холодильник,Кухня,0.8,0.45152479524192807,8,6,0,0,normal
2026-02-04T09:00:00,Холодильник,Кухня,0.8,0.4446236325951457,9,6,0,0,normal
2026-02-04T10:00:00,Холодильник,Кухня,0.8,0.23784709512458246,10,6,0,0,normal
2026-02-04T11:00:00,Холодильник,Кухня,0.8,0.38216970531953615,11,6,0,0,normal
2026-02-04T12:00:00,Холодильник,Кухня,0.8,0.48853359759408593,12,6,0,0,normal
2026-02-04T13:00:00,Холодильник,Кухня,0.8,0.47248657188323334,13,6,0,0,normal
2026-02-04T14:00:00,Холодильник,Кухня,0.8,0.48990027015275023,14,6,0,0,normal
2026-02-04T15:00:00,Холодильник,Кухня,0.8,0.5108900219884195,15,6,0,0,normal
2026-02-04T16:00:00,Холодильник,Кухня,0.8,0.44347010215321114,16,6,0,0,normal
2026-02-04T17:00:00,Холодильник,Кухня,0.8,0.4968049194276265,17,6,0,0,normal
2026-02-04T18:00:00,Холодильник,Кухня,0.8,0.49019440944907794,18,6,0,0,normal
2026-02-04T19:00:00,Холодильник,Кухня,0.8,0.5601845400700382,19,6,0,0,normal
2026-02-04T20:00:00,Холодильник,Кухня,0.8,0.69809152472024,20,6,0,0,normal
2026-02-04T21:00:00,Холодильник,Кухня,0.8,0.647439839307111,21,6,0,0,normal
2026-02-04T22:00:00,Холодильник,Кухня,0.8,0.6224645826845954,22,6,0,0,normal
2026-02-04T23:00:00,Холодильник,Кухня,0.8,0.42251220523356553,23,6,0,0,normal
2026-02-05T00:00:00,Холодильник,Кухня,0.8,0.47664029105626293,0,0,0,0,normal
2026-02-05T01:00:00,Холодильник,Кухня,0.8,0.34071153457111214,1,0,0,0,normal
2026-02-05T02:00:00,Холодильник,Кухня,0.8,0.27233766891982325,2,0,0,0,normal
2026-02-05T03:00:00,Холодильник,Кухня,0.8,0.39772266586908206,3,0,0,0,normal
2026-02-05T04:00:00,Холодильник,Кухня,0.8,0.41289666605373165,4,0,0,0,normal
2026-02-05T05:00:00,Холодильник,Кухня,0.8,0.35109353950971944,5,0,0,0,normal
2026-02-05T06:00:00,Холодильник,Кухня,0.8,0.44451463926897244,6,0,0,0,normal
2026-02-05T07:00:00,Холодильник,Кухня,0.8,0.46259115253924116,7,0,0,0,normal
2026-02-05T08:00:00,Холодильник,Кухня,0.8,0.25898351418873106,8,0,0,0,normal
2026-02-05T09:00:00,Холодильник,Кухня,0.8,0.3945064969379638,9,0,0,0,normal
2026-02-05T10:00:00,Холодильник,Кухня,0.8,0.298637033867321,10,0,0,0,normal
2026-02-05T11:00:00,Холодильник,Кухня,0.8,0.3523205878847769,11,0,0,0,normal
2026-02-05T12:00:00,Холодильник,Кухня,0.8,0.17020905083666987,12,0,0,0,normal
2026-02-05T13:00:00,Холодильник,Кухня,0.8,0.5050276026269154,13,0,0,0,normal
2026-02-05T14:00:00,Холодильник,Кухня,0.8,0.38025676231524375,14,0,0,0,normal
2026-02-05T15:00:00,Холодильник,Кухня,0.8,0.3910828405409501,15,0,0,0,normal
2026-02-05T16:00:00,Холодильник,Кухня,0.8,0.3742376030140121,16,0,0,0,normal
2026-02-05T17:00:00,Холодильник,Кухня,0.8,0.39569002138242315,17,0,0,0,normal
2026-02-05T18:00:00,Холодильник,Кухня,0.8,0.43763223387042444,18,0,0,0,normal
2026-02-05T19:00:00,Холодильник,Кухня,0.8,0.6257856391494743,19,0,0,0,normal
2026-02-05T20:00:00,Холодильник,Кухня,0.8,0.51735857857053,20,0,0,0,normal
2026-02-05T21:00:00,Холодильник,Кухня,0.8,0.6319296240807826,21,0,0,0,normal
2026-02-05T22:00:00,Холодильник,Кухня,0.8,0.4261249240159329,22,0,0,0,normal
2026-02-05T23:00:00,Холодильник,Кухня,0.8,0.42844963484931414,23,0,0,0,normal
2026-02-06T00:00:00,Холодильник,Кухня,0.8,0.26727455463401567,0,1,0,0,normal
2026-02-06T01:00:00,Холодильник,Кухня,0.8,0.27613353936945595,1,1,0,0,normal
2026-02-06T02:00:00,Холодильник,Кухня,0.8,0.3602142485930019,2,1,0,0,normal
2026-02-06T03:00:00,Холодильник,Кухня,0.8,0.2486963671646849,3,1,0,0,normal
2026-02-06T04:00:00,Холодильник,Кухня,0.8,0.5166937785907562,4,1,0,0,normal
2026-02-06T05:00:00,Холодильник,Кухня,0.8,0.4399396345737096,5,1,0,0,normal
2026-02-06T06:00:00,Холодильник,Кухня,0.8,0.4452509014259368,6,1,0,0,normal
2026-02-06T07:00:00,Холодильник,Кухня,0.8,0.42473009925489075,7,1,0,0,normal
2026-02-06T08:00:00,Холодильник,Кухня,0.8,0.5257186154098447,8,1,0,0,normal
2026-02-06T09:00:00,Холодильник,Кухня,0.8,0.4067951600736601,9,1,0,0,normal
2026-02-06T10:00:00,Холодильник,Кухня,0.8,0.1708886487763164,10,1,0,0,normal
2026-02-06T11:00:00,Холодильник,Кухня,0.8,0.302437634850029,11,1,0,0,normal
2026-02-06T12:00:00,Холодильник,Кухня,0.8,0.42688505435911,12,1,0,0,normal
2026-02-06T13:00:00,Холодильник,Кухня,0.8,0.32307146679369153,13,1,0,0,normal
2026-02-06T14:00:00,Холодильник,Кухня,0.8,0.4641215748725536,14,1,0,0,normal
2026-02-06T15:00:00,Холодильник,Кухня,0.8,0.26210994092257245,15,1,0,0,normal
2026-02-06T16:00:00,Холодильник,Кухня,0.8,0.3647194826123963,16,1,0,0,normal
2026-02-06T17:00:00,Холодильник,Кухня,0.8,0.359713586105329,17,1,0,0,normal
2026-02-06T18:00:00,Холодильник,Кухня,0.8,0.48752252937469426,18,1,0,0,normal
2026-02-06T19:00:00,Холодильник,Кухня,0.8,0.4776825448031433,19,1,0,0,normal
2026-02-06T20:00:00,Холодильник,Кухня,0.8,0.6192024665211044,20,1,0,0,normal
2026-02-06T21:00:00,Холодильник,Кухня,0.8,0.3892297775601016,21,1,0,0,normal
2026-02-06T22:00:00,Холодильник,Кухня,0.8,0.4659318101700952,22,1,0,0,normal
2026-02-06T23:00:00,Холодильник,Кухня,0.8,0.4241603328277998,23,1,0,0,normal
2026-02-07T00:00:00,Холодильник,Кухня,0.8,0.27241935271863266,0,2,0,0,normal
2026-02-07T01:00:00,Холодильник,Кухня,0.8,0.45530229933181476,1,2,0,0,normal
2026-02-07T02:00:00,Холодильник,Кухня,0.8,0.36385367992661355,2,2,0,0,normal
2026-02-07T03:00:00,Холодильник,Кухня,0.8,0.2730026315045679,3,2,0,0,normal
2026-02-07T04:00:00,Холодильник,Кухня,0.8,0.4310893389373919,4,2,0,0,normal
2026-02-07T05:00:00,Холодильник,Кухня,0.8,0.3590113292747378,5,2,0,0,normal
2026-02-07T06:00:00,Холодильник,Кухня,0.8,0.4146892164902036,6,2,0,0,normal
2026-02-07T07:00:00,Холодильник,Кухня,0.8,0.3422162124091361,7,2,0,0,normal
2026-02-07T08:00:00,Холодильник,Кухня,0.8,0.3695036829722204,8,2,0,0,normal
2026-02-07T09:00:00,Холодильник,Кухня,0.8,0.165392070522496,9,2,0,0,normal
2026-02-07T10:00:00,Холодильник,Кухня,0.8,0.33620957294469367,10,2,0,0,normal
2026-02-07T11:00:00,Холодильник,Кухня,0.8,0.4582683475659089,11,2,0,0,normal
2026-02-07T12:00:00,Холодильник,Кухня,0.8,0.31481736805735816,12,2,0,0,normal
2026-02-07T13:00:00,Холодильник,Кухня,0.8,0.21429177322778226,13,2,0,0,normal
2026-02-07T14:00:00,Холодильник,Кухня,0.8,0.38492204745639175,14,2,0,0,normal
2026-02-07T15:00:00,Холодильник,Кухня,0.8,0.4292005792751217,15,2,0,0,normal
2026-02-07T16:00:00,Холодильник,Кухня,0.8,0.39872859091891677,16,2,0,0,normal
2026-02-07T17:00:00,Холодильник,Кухня,0.8,0.3464358993535549,17,2,0,0,normal
2026-02-07T18:00:00,Холодильник,Кухня,0.8,0.5376918588566605,18,2,0,1,stuck
2026-02-07T19:00:00,Холодильник,Кухня,0.8,0.5073935740650052,19,2,0,1,stuck
2026-02-07T20:00:00,Холодильник,Кухня,0.8,0.4924331236199095,20,2,0,1,stuck
2026-02-07T21:00:00,Холодильник,Кухня,0.8,0.5314227672051163,21,2,0,1,stuck
2026-02-07T22:00:00,Холодильник,Кухня,0.8,0.4742496742422513,22,2,0,1,stuck
2026-02-07T23:00:00,Холодильник,Кухня,0.8,0.41711602783844687,23,2,0,1,stuck
2026-02-08T00:00:00,Холодильник,Кухня,0.8,0.36372615475180964,0,3,0,1,stuck
2026-02-08T01:00:00,Холодильник,Кухня,0.8,0.3084597089622658,1,3,0,1,stuck
2026-02-08T02:00:00,Холодильник,Кухня,0.8,0.40355617856589854,2,3,0,1,stuck
2026-02-08T03:00:00,Холодильник,Кухня,0.8,0.25363519670987905,3,3,0,1,stuck
2026-02-08T04:00:00,Холодильник,Кухня,0.8,0.4174196670811953,4,3,0,1,stuck
2026-02-08T05:00:00,Холодильник,Кухня,0.8,0.4924129811466009,5,3,0,1,stuck
2026-02-08T06:00:00,Холодильник,Кухня,0.8,0.47789534454971144,6,3,0,1,stuck
2026-02-08T07:00:00,Холодильник,Кухня,0.8,0.30384135935702633,7,3,0,1,stuck
2026-02-08T08:00:00,Холодильник,Кухня,0.8,0.3834490228401906,8,3,0,1,stuck
2026-02-08T09:00:00,Холодильник,Кухня,0.8,0.40238015279538747,9,3,0,1,stuck
2026-02-08T10:00:00,Холодильник,Кухня,0.8,0.3316953754688792,10,3,0,0,normal
2026-02-08T11:00:00,Холодильник,Кухня,0.8,0.2371171095103731,11,3,0,0,normal
2026-02-08T12:00:00,Холодильник,Кухня,0.8,0.5428000045815771,12,3,0,0,normal
